stratum,ticker,name_short,article_id,timestamp,category,match_mode,sparsity_tier,is_bulk_listing,n_tickers_in_article,title,n_hits,code_present,name_present,body_len,evidence,verdict,note
collision:2905,2905,三商,M.1711621461.A.05F,2024-03-28 18:24:21,情報,code,silent,False,2,[情報] 7705三商餐飲 EPS 3.11 股利3.2,1,True,True,1267,"[代號] …=========================================================

三商家族整體情形:
2427 三商電   EPS: 1.36  股利:0.9
2867 三商壽   EPS:(2.11)
【2905】 三商     EPS:(3.09)
2945 三商家購 EPS: 1.50  股利:1.2
7705 三商餐飲 EPS: 3.11  股利:3.2 (興櫃)

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 140.116.1…",,
collision:2905,2905,三商,M.1714119287.A.367,2024-04-26 16:14:47,情報,code,silent,False,1,[情報] 2905 三商 112年股利 0.2,1,True,True,615,"[代號] …[情報] 【2905】 三商 112年股利 0.2
1. 標題:董事會決議資本公積發放現金

2. 來源:公開資訊觀測站

3. 網址:
https://mops.twse.com.tw/mops/web/t05sr01_1
4. 內文:

1. 董事會擬議日期…",,
collision:2905,2905,三商,M.1436479443.A.253,2015-07-10 06:04:03,標的,code,silent,False,1,[標的] 2905  小提琴公益股 已刪文,1,True,True,316,"[代號] …[標的] 【2905】  小提琴公益股 已刪文
1. 標的:三商行

2. 進場理由
   a.基本面:穩
   b.技術面:不太會動
   c.籌碼面:穩定
   d.消息面:夫人贊助 曾宇謙

3. 其他理由:

4. 停損價格:落底再買  長期投資

最重…",,
collision:2905,2905,三商,M.1552308113.A.6B4,2019-03-11 20:41:53,標的,code,silent,False,1,Re: [標的] 2867 三商壽,1,True,True,333,"[代號] …Re: [標的] 2867 三商壽
今天帶量長紅k
視為跌深反彈

今年股利應該不需太期待
頂多意思意思交代一下

先出1/5轉入母公司三商
【2905】今天漲的比較少
未來也可以期待反彈

這篇比較想分享的是6508惠光
雖然上次發標的文價格跟今天沒差多少(僅小漲)

猜是主力還在默默吃貨沒點火發動罷了
去年十月開始每月營收都表現很好

二月工作日少還年增34%
先期待q4 eps+股利…",,
collision:2905,2905,三商,M.1578708230.A.631,2020-01-11 10:03:50,新聞,code,silent,False,1,[新聞] 營收：三商(2905)12月營收282億6445萬元 ，月增率72.83%，年增率35.39%,3,True,True,765,"[代號] …[新聞] 營收:三商(【2905】)12月營收282億6445萬元 ,月增率72.83%,年增率35.39%
-------------------------------發文提醒----------------------------------
1.發文前請先詳閱[新聞…
[代號] …得/評論請盡量充實,心得過短或濫竽充數將會以1-2-3&一行文規範水桶處份。
---------------------------按ctrl+y可刪除以上內容。----------------------

1.原文連結:

營收:三商(【2905】)12月營收282億6445萬元,月增率72.83%,年增率35.39%
http://tinyurl.com/sxrqdd3
2.原文內容:

三商(2905)自結108年12月營收282億6445萬3000元,和上個月的163億5379…
[代號] …。----------------------

1.原文連結:

營收:三商(2905)12月營收282億6445萬元,月增率72.83%,年增率35.39%
http://tinyurl.com/sxrqdd3
2.原文內容:

三商(【2905】)自結108年12月營收282億6445萬3000元,和上個月的163億5379萬2000元相較

,增加金額為119億1066萬1000元,較上月增加72.83%,和107年同月的208億7569萬1000

元相較,增加金額為73億88…",,
collision:2905,2905,三商,M.1615278098.A.7E7,2021-03-09 16:21:38,標的,code,silent,False,2,[標的] 2905 三商,3,True,True,474,"[代號] …[標的] 【2905】 三商
1. 標的:  2905 三商

2. 分類:多

3. 分析/正文:

這檔旗下事業非常多
餐飲有:三商巧福、拿坡里、福勝亭等
零售有:全家福鞋業、美廉社等
金融壽險有:三商美邦人壽、復華投信
其他知名的還有三商電腦和前一陣子火災…
[代號] …[標的] 2905 三商
1. 標的:  【2905】 三商

2. 分類:多

3. 分析/正文:

這檔旗下事業非常多
餐飲有:三商巧福、拿坡里、福勝亭等
零售有:全家福鞋業、美廉社等
金融壽險有:三商美邦人壽、復華投信
其他知名的還有三商電腦和前一陣子火災的旭富製藥

不過佔營收比例最高…
[代號] …人壽、復華投信
其他知名的還有三商電腦和前一陣子火災的旭富製藥

不過佔營收比例最高的還是壽險
個人壽險佔52.82%、個人健康險佔24.64%

這陣子美債殖利率上升
壽險業整個都回神了
例如國泰金已經過高,長線大頭肩底成型並突破頸線了
【2905】這檔算是還沒漲到的標的
股價從去年高點下來已經低迷了半年以上
目前底部型態出來 剛站上季線
是相對安全的標的
同時可以期待落後補漲的空間


4. 進退場機制:
(非長期投資者,必須有停損機制。請益免填)
跌破20線型轉差停損…",,
collision:2905,2905,三商,M.1596463794.A.EAF,2020-08-03 22:09:54,標的,code,silent,False,1,[標的] 三商2905 多,1,True,True,734,"[代號] …[標的] 三商【2905】 多
-------------------------------------------------------------------------
1.發文前請先詳閱[標的]分類發文規範,未依規範發文將受處份。
2.發標的文未充實內文…",,
collision:2905,2905,三商,M.1617981662.A.A39,2021-04-09 23:21:02,標的,code,silent,False,1,[標的] 2905 三商 多,2,True,True,304,"[代號] …[標的] 【2905】 三商 多
1. 標的: 2905 三商

2. 分類:多

3. 分析/正文:

股價打底一陣子

而且最近我不知道為什麼很想吃牛肉麵

今天來到2月高點準備突破

其他家壽險最近一也有了一波漲幅

預期三商壽也不會太差

整體位階還是偏…
[代號] …[標的] 2905 三商 多
1. 標的: 【2905】 三商

2. 分類:多

3. 分析/正文:

股價打底一陣子

而且最近我不知道為什麼很想吃牛肉麵

今天來到2月高點準備突破

其他家壽險最近一也有了一波漲幅

預期三商壽也不會太差

整體位階還是偏低

也許肉不多 也不飆  但是標…",,
collision:2905,2905,三商,M.1516927144.A.614,2018-01-26 08:39:04,新聞,code,silent,False,1,[新聞] 2867三商壽 已刪文,1,True,True,436,"[代號] …公司淨值:392.1億元
  (4)公司總資產:10,540.5億元
  本公司106年度適用外匯價格變動準備金,收回9.0億元,未適用外匯價格變動
  準備金機制每股稅後盈餘為1.31元。
6.因應措施:無
7.其他應敘明事項:無

貢獻【2905】 1.71*0.45=0.7695

不過三商壽Q3基本每股盈餘(元)    2.32

今天要O了嗎

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 114.137.176.13
※ 文章網址:
https://www.pt…",,
collision:2905,2905,三商,M.1447825697.A.EB9,2015-11-18 13:48:17,標的,code,silent,False,1,[標的] 2905 三商 已刪文,2,True,True,347,"[代號] …[標的] 【2905】 三商 已刪文
1. 標的:2905 三商

2. 進場理由
   a.基本面:前三季eps3.2元,近幾年穩定成長
   b.技術面:股價連4紅,抗跌,+DI大於-DI,ADX向上,MACD翻正,這兩天有出量紅K,
今天有上影線,破前高2…
[代號] …[標的] 2905 三商 已刪文
1. 標的:【2905】 三商

2. 進場理由
   a.基本面:前三季eps3.2元,近幾年穩定成長
   b.技術面:股價連4紅,抗跌,+DI大於-DI,ADX向上,MACD翻正,這兩天有出量紅K,
今天有上影線,破前高24.15有賣壓,短中線看漲,突破可期…",,
collision:2905,2905,三商,M.1554467251.A.BAB,2019-04-05 20:27:31,新聞,code,silent,False,2,[新聞] 《股利-百貨》三商去年EPS降至0.43元， 擬配息0.5元,1,True,True,686,"[代號] …[新聞] 《股利-百貨》三商去年EPS降至0.43元, 擬配息0.5元
http://tinyurl.com/y4cqvnsl
《股利-百貨》三商去年EPS降至0.43元,擬配息0.5元

【時報記者沈培華台北報導】三商 (【2905】) 為控股公司型式,去年受到影響損益最大的三
商美邦人壽轉虧,三商2018年每股盈餘下滑到0.43元,擬發放現金股利每股0.5元。

三商公布,2018年每股盈餘0.43元,低於前年的2.11元,擬以法定盈餘公積、資本公積發
放現金股利每股…",,
collision:2912,2912,統一超,M.1638271769.A.0BF,2021-11-30 19:29:29,情報,code,sparse,False,3,[情報] 1130 分點重壓股,1,True,True,1135,"[代號] …宏旭-KY 19.55   1,009   富邦嘉義        320     31.71%  4.57
3312    弘憶股  28.6    9,451   凱基台北        2,994   31.68%  13.76
【2912】    統一超  269.0   8,919   摩根大通        2,806   31.46%  103.96
1445    大宇    15.8    1,334   華南永昌大安    418     31.33%  13.0…",,
collision:2912,2912,統一超,M.1671629895.A.ED4,2022-12-21 21:38:15,新聞,code,sparse,False,3,[新聞] 物價瘋漲！經濟部邀十大通路業者響應平 抑物價政策 已刪文,1,True,True,855,"[代號] …書等不同溝通工具,陸續不定期更新各通路的優惠促銷訊息,
提供民眾查詢,共同合作讓民眾安心採買平價商品過好年。


心得
農曆年商機大利多
家樂福大股東統一(1216)
愛買後面有遠百(2903)
美廉社是三商家購(2945)
還有
統一超(【2912】)
全家(5903.TWO)
股票趁勢看漲?

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 1.200.49.220 (臺灣)
※ 文章網址:
https://www.ptt.cc/bbs/Stock/M.167162989…",,
collision:2912,2912,統一超,M.1605804139.A.FAE,2020-11-20 00:42:19,標的,code,sparse,False,1,[標的] 2912 統一超 空,2,True,True,290,"[代號] …[標的] 【2912】 統一超 空
1. 標的:2912 統一超

2. 分類:空

3. 分析/正文:

7-11 今年第一次加入雙11超商免運,
結果物流就大爆炸,
其他家往年都沒這問題,
顯示統一超旗下大智通物流問題很大。

雙11訂單到現在都還卡在物流中…
[代號] …[標的] 2912 統一超 空
1. 標的:【2912】 統一超

2. 分類:空

3. 分析/正文:

7-11 今年第一次加入雙11超商免運,
結果物流就大爆炸,
其他家往年都沒這問題,
顯示統一超旗下大智通物流問題很大。

雙11訂單到現在都還卡在物流中心,
跟網購業者配合的運貨單利潤都…",,
collision:2912,2912,統一超,M.1634204229.A.8AA,2021-10-14 17:37:09,情報,code,sparse,False,6,[情報] 1014 上市櫃外資投信買超金額排行,1,True,True,1238,"[代號] ….5
5     2371大同      71.4   34.55   -0.05
6     3661世芯-KY   61.8   890     +2
7     8155博智      57.2   144.5   +9
8     【2912】統一超    57 2   85.5   +1.5
9     2317鴻海      56.3   106.5   +1
10    3035智原      46.1   130     -1.5

資料來源:
https://tinyu…",,
collision:2912,2912,統一超,M.1723547245.A.2F8,2024-08-13 19:07:25,新聞,code,sparse,False,1,[新聞] 《百貨股》統一超7月創單月歷史新高 持 續推節慶等多元服務,1,True,True,1226,"[代號] …原文標題:

《百貨股》統一超7月創單月歷史新高 持續推節慶等多元服務

原文連結:
https://reurl.cc/ZVjpqa
發布時間:

2024年8月13日 週二 上午8:01


記者署名:張漢綺

原文內容:

統一超商(【2912】)2024年7月合併營業收入為295.97億元,年增6.08%,創下單月歷史新高,
統一超將持續針對生活節慶、節氣、主題日推出豐富多元商品與服務,為營運挹注動能。

台灣7-ELEVEN持續穩健展店,藉由線上線下多元服務渠道,聚焦鮮食、CI…",,
collision:2912,2912,統一超,M.1481554339.A.195,2016-12-12 22:52:19,其他,code,sparse,False,15,[其他] 12/12 台灣集中市場投信買賣超前30名 已刪文,1,True,True,2611,"[代號] …4  科納-KY       -100    57.30    -5.10
4532  瑞智          -100    30.55    -0.15
1527  鑽全          -100    92.30     0.80
【2912】  統一超         -96   233.00    -4.50
4935  茂林-KY        -82    65.10    -1.50
4722  國精化         -77    33.80    -0.05
147…",,
collision:2912,2912,統一超,M.1604299855.A.B3F,2020-11-02 14:50:55,新聞,code,sparse,False,1,[新聞] 超商雙雄股價拉鋸 統一超、全家仙拚仙,1,True,True,1766,"[代號] …指標如消費金
額、營收占比、活躍人數、商品預售業績皆為成長。疫情下催化宅居網購的趨勢影響持續
,三大開店平台的推出,提供小賣家服務,助攻整體EC業績向上。
(編輯:趙蔚蘭)1091102

心得/評論:

不管是全家(5903)還是統一超(【2912】),未來的股價成長潛力都不會很高。

--
佛
沒說
小乘
、
大乘
。
上座部佛教馬哈希尊者
帝釋所問經講記77頁拆穿
假
佛法
大乘
的
騙局
。
上座部佛教明昆《南傳菩薩道》
是
真釋迦牟尼佛的菩薩成佛之道
大乘
是
假
菩薩成佛之道…",,
collision:2912,2912,統一超,M.1639483868.A.3C0,2021-12-14 20:11:08,情報,code,sparse,False,3,[情報] 1214 分點重壓股,1,True,True,811,"[代號] …生達    42.7    1,177   凱基中港        469     39.85%  17.87
9914    美利達  319.5   1,042   新加坡商瑞銀    407     39.02%  29.9
【2912】    統一超  272.5   1,602   台新            602     37.57%  103.96
2511    太子    13.25   1,047   統一台南        382     36.46%…",,
collision:2912,2912,統一超,M.1446694993.A.155,2015-11-05 11:43:13,新聞,code,sparse,False,3,[新聞] 《外資》馬習破冰，董成康：產業平衡布 已刪文,1,True,True,855,"[代號] …衡布局的作法,精選個股。

瑞銀證遴選各7檔「最青睞」和「最不青睞」名單,「最青睞」名單包括:台積電 (2330) 、可成 (2474) 、遠傳 (4904) 、國泰金 (2882) 、統一 (1216) 、網家 (8044) 、統一超 (【2912】) ,「最不青睞」宏達電 (2498) 、瑞昱 (2379) 、世界 (5347) 、上銀 (2049) 、F-鎧勝 (5264) 、仁寶 (2324) 、健鼎 (3044) 等。

瑞銀證認為,11月7日在新加坡的馬習會,主要是交換雙方未…",,
collision:2912,2912,統一超,M.1523026471.A.5CE,2018-04-06 22:54:31,標的,code,sparse,False,2,Re: [標的] 10年長期投資佈局請益 已刪文,1,True,True,760,"[代號] …Re: [標的] 10年長期投資佈局請益 已刪文
※ 引述《RANCE624 (燈泡)》之銘言:
: 1. 標的:0050、【2912】統一超、3045台灣大、2892第一金、9917中保、1210大成
: 2. 分類:請益
: 3. 分析/正文:
: 大家好,本人是剛出社會的新鮮人,開始有了固定的薪資收入後就想要將部分現金投資股市
: 由於本人的投資眼光應該贏不過專業的法…",,
collision:2912,2912,統一超,M.1585997124.A.E6E,2020-04-04 18:45:24,新聞,code,sparse,False,1,[新聞] 振興酷碰券 家樂福、PChome等不能用,1,True,False,1129,"[代號] …後出門消費
;第三,行動支付普及率目標為二○二五年達九成,在此措施下期盼達標;同時,鼓勵店
家數位轉型,導入行動支付平台。




3.心得/評論:

電商、外送平台、超市和超商

政府認證的受益產業不能用

8044 1216 5903 【2912】怎麼看

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 180.217.102.104 (臺灣)
※ 文章網址:
https://www.ptt.cc/bbs/Stock/M.1585997124.A.E6E.html…",,
collision:2912,2912,統一超,M.1458192811.A.932,2016-03-17 13:33:31,新聞,code,sparse,False,1,[新聞] 統一超擬每股配發7.2元現金股利，創歷史 新高 已刪文,1,True,True,759,"[代號] …5-486c-
9548-0f940875e104
縮網址
http://goo.gl/oMIDRn
統一超擬每股配發7.2元現金股利,創歷史新高
MoneyDJ新聞 2016-03-17 09:14:56 記者 新聞中心 報導

統一超(【2912】)去年獲利表現亮眼,董事會昨(16)日決議,每股擬配發現金股利達7.2元,
創下歷史新高;以昨日收盤價229元計算,現金殖利率為3.1%;其母公司統一企業持股統
一超45.4%,預估將有34億元股利入袋,為最大受益者。 

統一超去年營收2…",,
collision:2912,2912,統一超,M.1715760693.A.763,2024-05-15 16:11:33,新聞,code,sparse,False,2,[新聞] 百貨流通雙節慶 5月營收喊衝,1,True,True,924,"[代號] …c/6v7WYr
發布時間:2024.05.13  03:00

記者署名:工商時報 李麗滿

原文內容:

百貨流通業母親節促銷檔期才走完,緊接端出端午節禮盒推預購,雙節慶題材亦有望激勵業者5月營收成長動能,包括遠百(2903)、統一超(【2912】)、全家(5903)、寶雅(5904)等端午節慶業績可望再衝一波。

遠百4月合併營收年減8.6%,個體遠百、遠東SOGO百貨4月營收均相對持平,主要是去年基期偏高所致,加上國人出國潮,母親節檔期業績預期也是持平收場;接著遠百操作端節禮品預…",,
collision:2912,2912,統一超,M.1636122785.A.B77,2021-11-05 22:33:05,情報,code,sparse,False,5,[情報] 1105 上市櫃外資投信買超金額排行,1,True,True,1248,"[代號] …5     6781AES-KY    106    1300    +65
6     6414樺漢      66.4   217.5   -1.5
7     1476儒鴻      61.1   605     +7
8     【2912】統一超    56.9   284     +2.5
9     6415矽力-KY   54.2   4950    +165
10    2618長榮航    50     21.6    +0.6

資料來源:
https://tin…",,
collision:2912,2912,統一超,M.1450878916.A.B29,2015-12-23 21:55:16,其他,code,sparse,False,15,[其他] 12/23 台灣集中市場投信買賣超前30名 已刪文,1,True,True,2112,"[代號] …178   9.78   0.04 
6451 F-訊芯    -170  126.00  -4.50 
1338 F-廣華    -115  121.00   1.50 
4958 F-臻鼎    -113  77.80  -0.70 
【2912】 統一超    -100  202.50   0.50 
6605 帝寶      -93  113.00   3.50 
2883 開發金     -91   8.19   0.10 
3645 達邁      -86  24.75  -…",,
collision:2912,2912,統一超,M.1571931990.A.C18,2019-10-24 23:46:30,標的,code,sparse,False,1,[標的] 2912 統一超 多  冰雪奇緣2概念股,2,True,True,257,"[代號] …[標的] 【2912】 統一超 多  冰雪奇緣2概念股
1. 標的:2912 統一超

2. 分類:多

3. 分析/正文:

7-11 目前正在舉辦冰雪奇緣2的集點活動

目前看來可以造成像是Hello Kitty那種風潮

eps即將爆增

4. 進退場機制…
[代號] …[標的] 2912 統一超 多  冰雪奇緣2概念股
1. 標的:【2912】 統一超

2. 分類:多

3. 分析/正文:

7-11 目前正在舉辦冰雪奇緣2的集點活動

目前看來可以造成像是Hello Kitty那種風潮

eps即將爆增

4. 進退場機制:(非長期投資者,必須有停損機制)


明天掛漲停買入…",,
collision:2912,2912,統一超,M.1684916281.A.EDE,2023-05-24 16:18:01,標的,code,sparse,False,1,[標的] 2912 統一超 思樂冰多,2,True,True,169,"[代號] …[標的] 【2912】 統一超 思樂冰多
1. 標的:2912 統一超

2. 分類:多

3. 分析/正文:

小時候的回憶 思樂冰要回歸了
想必會帶來大量懷舊客
人潮即錢潮 營收upup

思樂冰定價不知道多少
但應該不會像之前大杯25元
低成本高毛利 獲利…
[代號] …[標的] 2912 統一超 思樂冰多
1. 標的:【2912】 統一超

2. 分類:多

3. 分析/正文:

小時候的回憶 思樂冰要回歸了
想必會帶來大量懷舊客
人潮即錢潮 營收upup

思樂冰定價不知道多少
但應該不會像之前大杯25元
低成本高毛利 獲利upup

4. 進退場機制:

300…",,
collision:2912,2912,統一超,M.1463576859.A.530,2016-05-18 21:07:39,標的,code,sparse,False,1,[標的] 2912統一超 已刪文,2,True,True,537,"[代號] …[標的] 【2912】統一超 已刪文
1. 標的:2912統一超

2. 分類:多


3. 分析/正文:

  統一超一向是穩穩產生大量現金的金雞母股票,每年的營業現金流量對稅後純益比率
都超過150%,這樣的股票只要營收與營益率發展的方向正確,股價很難不漲。…
[代號] …[標的] 2912統一超 已刪文
1. 標的:【2912】統一超

2. 分類:多


3. 分析/正文:

  統一超一向是穩穩產生大量現金的金雞母股票,每年的營業現金流量對稅後純益比率
都超過150%,這樣的股票只要營收與營益率發展的方向正確,股價很難不漲。

  從今年Q1相對去年Q1的數字…",,
collision:2912,2912,統一超,M.1536677201.A.F26,2018-09-11 22:46:41,新聞,code,sparse,False,1,[新聞] 統一超填息完成 Q3營收有望創新猷 已刪文,1,True,True,985,"[代號] …[新聞] 統一超填息完成 Q3營收有望創新猷 已刪文
1.原文連結:
https://news.cnyes.com/news/id/4199845
2.原文內容:
即便近來大盤波動劇烈,超商龍頭統一超 (【2912】-TW) 處在傳統旺季營收連 2 月創新高,
展望後市,隨著中秋送禮商機逐漸發酵,加上配送需求增溫,9 月業績可望維持高檔,法
人估第 3 季營收創高可期,不過,仍須留意部分轉投資事業體略有雜音。統一超近日股價
逆勢走揚,昨 (10) 日突…",,
collision:2912,2912,統一超,M.1588123556.A.316,2020-04-29 09:25:56,標的,code,sparse,False,1,Re: [標的] 2912 統一超,2,True,True,384,"[代號] …Re: [標的] 【2912】 統一超
如果你跟我一樣套了2個月以上

現在已經到308囉

嗚嗚笑死人2個月賺8K

其他的洞補不回來啊QQ

想出的可以出,只是我還在車上>""<
※ 引述《vendan5566 (阿文)》之銘言:
: 1. 標的:2912 統一超
:…
[代號] …[標的] 2912 統一超
如果你跟我一樣套了2個月以上

現在已經到308囉

嗚嗚笑死人2個月賺8K

其他的洞補不回來啊QQ

想出的可以出,只是我還在車上>""<
※ 引述《vendan5566 (阿文)》之銘言:
: 1. 標的:【2912】 統一超
: 2. 分類:多
: 3. 分析/正文:
: 上禮拜五這麼殺都沒事,
: 7-11食物包裝這麼好,不像小吃店口水噴來噴去
: 買的時間不到1分鐘,小吃店現點現做等到群聚感染
: 以前咖啡寄杯只能該店寄該店取,
: 現在用APP寄…",,
collision:6505,6505,台塑化,M.1533282841.A.100,2018-08-03 15:54:01,心得,name,sparse,False,2,Re: [心得] 本週除息蒸發96點 已刪文,1,False,True,1399,"[簡稱(name)] …10929
  2018/08/03   19520    11012
: 蒸發點數
: 2018/06/25 相對 2018/06/22 蒸發   69點(台積電)
: 2018/07/04 相對 2018/06/03 蒸發   26點(【台塑化】)
: 2018/07/10 相對 2018/07/09 蒸發   25點(南亞、台灣大)
: 2018/07/11 相對 2018/07/10 蒸發   21點(台塑)
2018/07/31 相對 2018/07/27 蒸發   16點…",,
collision:6505,6505,台塑化,M.1499740418.A.CF1,2017-07-11 10:33:38,新聞,code,sparse,False,3,[新聞] 台塑四寶Q2獲利均較Q1下滑 台塑化獲利寫 近五季新低 已刪文,6,True,True,955,"[代號] …//goo.gl/JNaJAc
2.原文內容:

台塑四寶Q2獲利均較Q1下滑 台塑化獲利寫近五季新低

台塑四寶今(10)日公布第二季財報,因國際油價下跌、中國大陸金融緊縮等因素影響,四
家公司獲利均較第一季衰退,其中,四寶獲利王台塑化(【6505】)第二季稅後純益僅120多億
元,較去年同期獲利腰斬,也創下近五季新低。

台塑四寶第二季合計稅後純益為392.19億元,其中,台塑化為四寶中唯一獲利達百億元的
公司,但第二季獲利僅120.54億元,較首季的226.16億元、去年同期的25…
[簡稱(name)] …[新聞] 台塑四寶Q2獲利均較Q1下滑 【台塑化】獲利寫 近五季新低 已刪文
1.原文連結:
https://goo.gl/JNaJAc
2.原文內容:

台塑四寶Q2獲利均較Q1下滑 台塑化獲利寫近五季新低

台塑四寶今(10)日公布第二季財報,因國際油價下跌、中國大陸金融緊縮等因素影響…
[簡稱(name)] …[新聞] 台塑四寶Q2獲利均較Q1下滑 台塑化獲利寫 近五季新低 已刪文
1.原文連結:
https://goo.gl/JNaJAc
2.原文內容:

台塑四寶Q2獲利均較Q1下滑 【台塑化】獲利寫近五季新低

台塑四寶今(10)日公布第二季財報,因國際油價下跌、中國大陸金融緊縮等因素影響,四
家公司獲利均較第一季衰退,其中,四寶獲利王台塑化(6505)第二季稅後純益僅120多億
元,較去年同期獲利腰斬,也創下近五季新低。

台…",,
collision:6505,6505,台塑化,M.1591620490.A.CEE,2020-06-08 20:48:10,標的,name,sparse,False,1,"Re: [標的] 當油價緩步微揚時,你的選擇是?RDS.B?",2,False,True,1731,"[簡稱(name)] …;
: : 並非給任何讀者投資建議及參考,請勿根據本文內容作為買賣決定。
: : 投資皆有風險,任何投資皆須量力而為。
: : 下周中油油價似乎要調漲不少,當油價不再跌,甚至緩步微揚時,你的選擇是?
: : 台股與石油價格相關度最高的應算是【台塑化】
: : 台塑化2020/1/2股價約98,5/8股價約88.3,似乎不太超值。
: : 反觀世界第二大石油公司殼牌石油ADR(rds.b) [排名暫且不計沙烏地阿拉伯,伊朗等]
: : 在2020/1/2時殼牌股價約60,目前仍在32徘徊…
[簡稱(name)] …給任何讀者投資建議及參考,請勿根據本文內容作為買賣決定。
: : 投資皆有風險,任何投資皆須量力而為。
: : 下周中油油價似乎要調漲不少,當油價不再跌,甚至緩步微揚時,你的選擇是?
: : 台股與石油價格相關度最高的應算是台塑化
: : 【台塑化】2020/1/2股價約98,5/8股價約88.3,似乎不太超值。
: : 反觀世界第二大石油公司殼牌石油ADR(rds.b) [排名暫且不計沙烏地阿拉伯,伊朗等]
: : 在2020/1/2時殼牌股價約60,目前仍在32徘徊,
: : 有的…",,
collision:6505,6505,台塑化,M.1565949813.A.2D2,2019-08-16 18:03:33,新聞,name,sparse,False,5,[新聞] 不怕外資狂倒貨，台股大漲背後藏內幕,1,False,True,699,"[簡稱(name)] …以追蹤高薪100指數為主的「相對報酬」委外代
操,之前曾撥款150億元,今日再撥出剩餘的150億元,投信也立即進場敲進、建立持股。

 據統計,今日高薪100指數成分股中,有27檔個股漲幅超過2~7%,依漲幅高低排序
包括技嘉、正崴、中華、【台塑化】、聯電、華航、欣陸、帆宣、和泰車、富邦金、盛群
、新唐、光寶科、凌華、智原、上海商銀、義隆、鴻準、凌陽、中信金、聯陽、佳能
、長榮航、亞泥、微星、台聚及永豐金等。(新聞來源:工商即時 呂淑美)

3.心得/評論:
這真的是.......厲害…",,
collision:6505,6505,台塑化,M.1498482525.A.827,2017-06-26 21:08:45,新聞,code,sparse,False,6,[新聞] 邪惡第5波發威？台股登上10500點 已刪文,2,True,True,1805,"[代號] …在除息前已大漲恐難填息的疑慮,在買盤力
挺下,台積電除息首日即填息達70%,且鴻海火力全開,在外資買盤力挺下站上120元,鴻
準(2354)亦站上90元關卡,讓多頭士氣大振,市場資金勇於追價,統一超(2912)、台塑
(1301)、台塑化(【6505】)等傳產權值股同步大漲,權值股發威,中小型股亦不遑多讓,全達
(8068)、辛耘(3583)、海悅(2348)、穩懋(3105)、昱捷(3232)及撼訊(6150)等強攻漲停板
,股王—大立光(3008)亦在尾盤收復5000元關卡,台股指數…
[簡稱(name)] …憂台積電在除息前已大漲恐難填息的疑慮,在買盤力
挺下,台積電除息首日即填息達70%,且鴻海火力全開,在外資買盤力挺下站上120元,鴻
準(2354)亦站上90元關卡,讓多頭士氣大振,市場資金勇於追價,統一超(2912)、台塑
(1301)、【台塑化】(6505)等傳產權值股同步大漲,權值股發威,中小型股亦不遑多讓,全達
(8068)、辛耘(3583)、海悅(2348)、穩懋(3105)、昱捷(3232)及撼訊(6150)等強攻漲停板
,股王—大立光(3008)亦在尾盤收復5000元關卡…",,
collision:6505,6505,台塑化,M.1718969728.A.C5E,2024-06-21 19:35:28,新聞,name,sparse,False,2,[新聞] 台塑四寶董座 宣告營運轉好,2,False,True,1033,"[簡稱(name)] …漲,反應多數廠商提前備貨,因應開始的新品旺季,第二季塑化報價行情走堅回溫,加上台塑四寶董事長強勢宣告轉型大計,20日台塑四寶股價終於一甩頹勢,展現低檔反彈走勢,投資人跟進,使得台塑集團九檔上市股票全數收紅,成為盤面最亮眼的集團股。

其中,【台塑化】因布蘭特原油價重回每桶85美元,台化、南亞也在綠能、循環綠色經濟、電子材料等布局漸收成效,激勵股價強勢領漲。

 觀察台塑四寶宣示的轉型計畫,高科技、醫療及能源是重要推進焦點。南亞電子材料蓄勢搶進高頻、6G、AI、低軌衛星及血袋等醫療商機,…
[簡稱(name)] …培養器皿,細胞增殖數量可大幅增加,加速療程進行,有助癌症等重症病患之治愈率。

 尤其,當前全球能源轉型愈顯重要,台塑集團面對全球區域化經濟型態及供應鏈重組,碳費徵收及產業競爭的加劇,推動營運轉型中,新事業布局會以能源產業為目標方向,台化、【台塑化】積極發展綠能及微電網開發;台塑也擬利用公司自產的氫氣,發展清潔能源及應用。展現台塑四寶力拼轉型利基企圖心。

—————
心得:
四寶最近看起來好像已經止跌了(?) 而且又有董座的背書,四寶現在可以買了嗎0.0

-----
Sent fr…",,
collision:6505,6505,台塑化,M.1578922464.A.FC9,2020-01-13 21:34:24,其他,code,sparse,False,13,[其他] 1/13 集中市場三大法人買賣超前30名,2,True,True,3138,"[代號] …4     -819
00717   富邦美國
        特別股        0      0       -780     -780
9958    世紀鋼     -436   -328         14     -750
【6505】    台塑化     -569    -95          7     -657

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 60.245.65.134 (臺灣)
※ 文章網址:
https://www.ptt.cc…
[簡稱(name)] …19
00717   富邦美國
        特別股        0      0       -780     -780
9958    世紀鋼     -436   -328         14     -750
6505    【台塑化】     -569    -95          7     -657

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 60.245.65.134 (臺灣)
※ 文章網址:
https://www.ptt.cc/bbs/St…",,
