stratum,ticker,name_short,article_id,timestamp,category,match_mode,sparsity_tier,is_bulk_listing,n_tickers_in_article,title,n_hits,code_present,name_present,body_len,evidence,verdict,note
tier:sparse,2106,建大,M.1609832093.A.D43,2021-01-05 15:34:53,新聞,name_with_context,sparse,False,2,[新聞] 稅率逾40％ 台廠哀號不用玩了,1,False,True,1064,"[簡稱(name_with_context)] …將請律師協助,爭取較低稅率以減緩衝擊。

南港輸美營收比重約2成,為降低遭課反傾銷稅的衝擊,計畫將台灣新豐廠、大陸張家港
廠兩廠的產能對調,把沒有受到稅率影響的留在台灣生產,並擴大產能,受影響的轎車胎
、輕卡車輪胎,則改由張家港廠出貨。

【建大】雖也被課反傾銷重稅,但因美國市場占營收比率不到5%,衝擊在可控制範圍,未來
出口至美國相關產品,會由越南廠承接,然成本可能會因此增加。

泰豐為因應美國的反傾銷稅率,將持續開拓更多不受稅率影響的市場,如加拿大、歐洲、
中南美地區,透過重新調…",correct,
tier:sparse,2608,嘉里大榮,M.1720497503.A.8B1,2024-07-09 11:58:23,新聞,name,sparse,False,8,[新聞] 台股創高「韭菜老媽」績效慘烈 女兒急上 網求救…內行一看：籃子太多又破洞,1,False,True,1011,"[簡稱(name)] …在網路論壇Dcard發文感嘆,她看了「韭菜老媽」的股票很頭痛,買了23檔股票幾乎
一片綠油油,持有標的中僅有鴻海、台積電、南亞科、元大金及鈊象為正報酬。

其他檔股票如中環、友達、長榮、台驊投控及驊宏資都快要-30%的負報酬,中鋼、台橡、
【嘉里大榮】、陽明及漢磊也有超過-40%的負報酬,另外,四維航為-56%負報酬,炎洲更來到
-64%的負報酬。

看到母親慘不忍睹的投資績效,她強烈建議趕快趁現在全部出掉,但母親就是非常捨不得
,於是她便上網發問想聽聽大家的意見,看有哪些股票可以直接出…",correct,
tier:sparse,2838,聯邦銀,M.1656675885.A.250,2022-07-01 19:44:45,新聞,name,sparse,False,3,[新聞] 小建商撐不住了？5月國銀建融倒帳29億元,1,False,True,754,"[簡稱(name)] …主因是原物料價格走揚,建商提高融資額度,二是央行規定18個月內動工,建商提
早開工所致。

林志吉說,若觀察近兩年來,建融年增率12.54%仍是相對兩年來低點,顯示政府打炒房政
策仍具有一定成效。


心得/評論:
要注意小型銀行
台中銀、【聯邦銀】、高雄銀這種小銀行的放款
是單一個案就還好
如果是連環的
那這種小型銀行受到的衝擊最大

--
如果還有來世,我想當一個獸人

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 211.76.92.35 (臺灣)
※ 文章網址:…",correct,
tier:sparse,1806,冠軍,M.1541486623.A.537,2018-11-06 14:43:43,投顧,name_with_context,sparse,False,2,Re: [投顧] 請問有沒有推薦的老師 已刪文,1,False,True,520,"[簡稱(name_with_context)] …說漲見跌說跌

事前預告事後驗證,空在起跌點補在反彈時,一檔接一檔績效無法擋

一卡車的代表作,通通大獲全勝!!

--

再來,如果你專注於基本面、不喜歡殺進殺出頻繁停損、偏好長期投資的話

那就一定要選擇投資長!

投資長不僅是公開比賽【冠軍】,同時也是紀錄保持人

第一季83%、第二季95%的績效,神之紀錄無人能及

投資長還有很多持續追蹤、有價有量的績優股票

經過反覆利空測底、築底打底的過程,未來後續仍持續看好唷

--

好好想想你要什麼樣的分析師吧


--
※ 發信站…",wrong,比賽冠軍（非冠軍 1806）
tier:sparse,2609,陽明,M.1618841705.A.218,2021-04-19 22:15:05,新聞,name_with_context,sparse,False,10,[新聞] 航運水泥等指數創26年來新高 法人：正乖 離偏高,1,False,True,1867,"[簡稱(name_with_context)] …航運股部分,由於全球貨運吃緊,散裝、貨櫃航運迎春燕,波羅的海乾散貨指數(BDI)
16日來到2385點,寫下2019年9月以來新高,裕民、新興、四維航及台航等散裝航運股均
以漲停價格作收;貨櫃三雄以萬海最強,收在漲停價80.6元,長榮及【陽明】漲幅分別為
7.42%及8.7%。

水泥雙雄台泥、亞泥今天雙雙站上50元大關,並同步寫下2008年6月以來新高;紡織族群
以低價銅板股表現最為強勢,嘉裕、宏洲、東和、力鵬均收漲停,紡織股王儒鴻則是收在
538元,為2015年9月新高。…",correct,
tier:sparse,1513,中興電,M.1708927202.A.56D,2024-02-26 14:00:02,閒聊,name,sparse,False,2,[閒聊] 2024/02/26 盤後閒聊,2,False,True,420,"[簡稱(name)] …自營商
-500
投信
-499
外資
+2005
台指選 自營商
+7983
投信
外資
-557
漲停家數(+10%)
42
跌停家數(-10%)
0
成交量排行
國泰永續高股息
、
群益ESG投等債20+
、
復華臺灣科技優息
、
【中興電】
、
國泰10Y+金融債
成交值排行
台積電
、
中興電
、
聯發科
、
士電
、
亞力
-----------------------------------
補不了洞...
[售]公園涼亭旁草地0.5坪/800萬
這個地點好,離涼亭近,…
[簡稱(name)] …指選 自營商
+7983
投信
外資
-557
漲停家數(+10%)
42
跌停家數(-10%)
0
成交量排行
國泰永續高股息
、
群益ESG投等債20+
、
復華臺灣科技優息
、
中興電
、
國泰10Y+金融債
成交值排行
台積電
、
【中興電】
、
聯發科
、
士電
、
亞力
-----------------------------------
補不了洞...
[售]公園涼亭旁草地0.5坪/800萬
這個地點好,離涼亭近,不會西曬,
看雨的方向,運氣好時還能遮點雨。
--
ht…",correct,
tier:sparse,2834,臺企銀,M.1562675638.A.23D,2019-07-09 20:33:58,新聞,name,sparse,False,1,[新聞] 【2888 新光金】108年6月份自結合併盈餘,1,False,True,1322,"[簡稱(name)] …12.國票金  0.48元         0.11元
   13.日盛金  0.27元         0.05元
-------------------------------------------
PTT法人最愛股

    n.【臺企銀】  0.62元         0.08元
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 49.218.16.178 (臺灣)
※ 文章網址:
https://www.ptt.cc/bbs/Stock/M.1562675638…",correct,
tier:sparse,2404,漢唐,M.1708602297.A.79F,2024-02-22 19:44:57,標的,name_with_context,sparse,False,3,[標的] 00929.TW感覺939和940會幫它抬轎？,1,False,True,537,"[簡稱(name_with_context)] …配我就研究了一下
不看還好,一看嚇一小跳
我是不認為我講完會影響誰的意願 所以應該沒差

我們就對比00939和00940的10大持股好了

00939:聯發科、大聯大、聯詠、日月光、群光、瑞昱有6支和929疊到
00940:聯電、中美晶、【漢唐】、群光、瑞儀、聯發科、新普疊到7支

我這邊講的個股是939和940目前公布的十大持股,雖然個別權重有差別,不過重疊度這麼
高,等這兩檔資金湧入,這些重複的股票也會水漲船高,肯定是可以幫929抬一波吧?


考慮到00929從成立以來,配息…",correct,
tier:sparse,1313,聯成,M.1589160675.A.DC8,2020-05-11 09:31:15,標的,name_with_context,sparse,False,1,[標的] 1229聯華 Q1看空,1,False,True,165,"[簡稱(name_with_context)] …[標的] 1229聯華 Q1看空
1. 標的:1229聯華

2. 分類:心得/分析/空

3. 分析/正文:

基本面:
上週五【聯成】的財報已出,虧8.4億。
聯華的業外將認列約-2.7億,且今年Q1應無處分投資幫忙
故Q1財報推估不會好。

籌碼面:
大戶出,散戶入

個人早上首盤進行停利,賣出。
https://i.imgur.com/2vzwOJZ.jpg…",correct,
tier:sparse,2610,華航,M.1597071845.A.3AB,2020-08-10 23:04:05,新聞,name_with_context,sparse,False,1,[新聞] 疫情重創航空業華航卻更賺 謝金河:空服員 要珍惜工作,7,False,True,907,"[簡稱(name_with_context)] …球空運幾乎都停擺,全
世界的航空公司飛機停滿停機坪,最好笑的是,機場有人專門驅趕小鳥,因為飛機太久沒
飛,小鳥在引擎附近築巢。今年第二季,外國旅客入境台灣只有1.3萬人,跟去年同期的
307萬人次,減少99.5%。

謝金河說,從數字顯示,【華航】第二季肯定比第一季虧損更大,沒想到出來的數據令人跌破
眼鏡,華航不但沒有賠,反而更賺。華航第二季營收263.16億元,比首季325.57億元,減
少19.16%,但華航首季本業虧損29.71億,第二季營收減少,本業卻獲利27.48億元,華航…
[簡稱(name_with_context)] …機場有人專門驅趕小鳥,因為飛機太久沒
飛,小鳥在引擎附近築巢。今年第二季,外國旅客入境台灣只有1.3萬人,跟去年同期的
307萬人次,減少99.5%。

謝金河說,從數字顯示,華航第二季肯定比第一季虧損更大,沒想到出來的數據令人跌破
眼鏡,【華航】不但沒有賠,反而更賺。華航第二季營收263.16億元,比首季325.57億元,減
少19.16%,但華航首季本業虧損29.71億,第二季營收減少,本業卻獲利27.48億元,華航
客運量大減,但本業獲利卻創新高,原來貨運收益彰顯,抵銷了客運的…
[簡稱(name_with_context)] …飛機太久沒
飛,小鳥在引擎附近築巢。今年第二季,外國旅客入境台灣只有1.3萬人,跟去年同期的
307萬人次,減少99.5%。

謝金河說,從數字顯示,華航第二季肯定比第一季虧損更大,沒想到出來的數據令人跌破
眼鏡,華航不但沒有賠,反而更賺。【華航】第二季營收263.16億元,比首季325.57億元,減
少19.16%,但華航首季本業虧損29.71億,第二季營收減少,本業卻獲利27.48億元,華航
客運量大減,但本業獲利卻創新高,原來貨運收益彰顯,抵銷了客運的虧損,而且還賺更
多。…",correct,
collision:1216,1216,統一,M.1514287859.A.FC5,2017-12-26 19:30:59,標的,name_with_context,dense,False,1,[標的] 4919 新唐 多 已刪文,1,False,True,625,"[簡稱(name_with_context)] …-------------按ctrl+y可刪除以上內容。----------------------------

1. 標的:4919新唐

2. 分類:多

3. 分析/正文:股價跌破 週線跟月線

幾大券商都買在59.1~59.4(幫【統一】屏東拍拍 買在62.2)

所以推估60以下是甜蜜點

另外看好 無線充電器跟智慧語音助理的市場

4. 進退場機制:(非長期投資者,必須有停損機制)

59.5以下進場  預估63獲利
停損54
-----
Sent from JPTT…",wrong,統一證券屏東分公司
collision:1216,1216,統一,M.1480423354.A.7DF,2016-11-29 20:42:34,新聞,name_with_context,dense,False,1,[新聞] 今誰買興航股票？華南永昌岡山分公司第一 勇 已刪文,1,False,True,1082,"[簡稱(name_with_context)] …其中以華南永昌證券
的岡山分公司單一帳戶在跌停價買進5215張最多,但若以當時興航的股價
,也只需1500多萬元即可,只是誰這麼勇敢進場買這麼多股票,倒是令人
好奇;另外包括華南永昌大安分公司買進1344張、元大土城分公司買進
1000張、【統一】新竹買進1401張、凱基台北分公司買進1355張等較多,至於
其他買盤,則多零星分布在各個券商中。

若分析賣出張數較多的帳戶,則有7個券商據點的單一帳戶賣出興航的股票
超過1000張,其中最多的是元大證券敦北分公司,一個帳戶在跌停價3.0…",wrong,統一證券新竹分公司
collision:1216,1216,統一,M.1728260521.A.721,2024-10-07 08:22:01,新聞,name_with_context,dense,False,1,[新聞] LTN經濟通》中國救市下猛藥 暴漲股市的背 後？,1,False,True,2262,"[簡稱(name_with_context)] …新高;深證成指單日
上漲10.67%,5日累計上漲30.26%,創下紀錄。

中國股市暴漲原因為何?原來是在前1週的9月24日,中國人民銀行宣布降準、降息,預估
可向金融市場釋出資金約人民幣1兆元(約新台幣4.5兆元),並降低存量房貸利率和【統一】
房貸最低首付(自備款)比例,設立新的工具支持股市等。政策指向了3個目標:穩增長
、穩房價、穩股市,中國國家主席習近平更表態「要努力提振資本市場」。

雖然受到消息激勵,中國股市在24日上午9點宣布後兩個小時迎來股市的暴漲,推動了中
國滬深…",wrong,動詞：統一房貸首付比例
collision:1216,1216,統一,M.1659481910.A.58B,2022-08-03 07:11:50,新聞,name_with_context,dense,False,7,[新聞] 國安基金 總動員大護盤 15檔吸睛,1,False,True,939,"[簡稱(name_with_context)] …量下修及通膨恐影響消費支出的疑慮,

聯發科今年股價修正507元,跌幅高達42.61%,若以前低597元計算,股價已腰斬;
然跌深也意味投資價值浮現,也成為政府護盤的核心標的,
2日八大公股行庫投入9.07億元、1,333張買超聯發科。

【統一】投顧董事長黎方國表示,
觀察政府護盤的個股以台灣50分成分股為主,
除了重量級的電子股,

還
包括今年每股稅後純益(EPS)確定高於去年的貨櫃航運股長榮及陽明。
貨櫃海運近期更重要的利多是塞港仍未化解,將支撐運價第三季旺季走揚,

特別是…",wrong,統一投顧
collision:1216,1216,統一,M.1632991324.A.0DF,2021-09-30 16:42:04,新聞,name_with_context,dense,False,1,[新聞] 又是勞退基金遭殃　2經理人涉「超前部署 」偷賺8千萬被約談,4,False,True,982,"[簡稱(name_with_context)] …://www.ettoday.net/news/20210930/2090955.htm
(請善用縮網址工具)
發布時間:
2021年09月30日 16:32
(請以原文網頁/報紙之發布時間為準)
原文內容:

記者劉昌松/台北報導

前
【統一】投信基金經理人
孫姓與張姓男子,涉嫌從2017年到2019年初,
分別利用受政府委託操作勞退勞保基金,以及強漢、大滿貫基金時,

先利用親友人頭在市場上購買遠百等特定股票,超前部署,等勞退等基金進場、

股價上漲後脫手,2人共計獲利約8千萬…
[簡稱(name_with_context)] …約談孫、張等11人。

據了解,本案是在前勞金局官員游迺文爆發涉嫌挪用勞動基金,配合寶佳集團炒股案後,
金管會進行例行性金融檢查時發現的違規案件
,

初步分析孫、張2人犯行各自獨立,因未盡基金善良管理人注意義務及忠實義務,

現在都已經被【統一】投信解職。

檢調追查,孫姓基金經理人,涉嫌在勞金局委託辦理勞退及勞保金全權委託投資時,
先利用友人的證券帳戶購買遠百股票,等勞動基金進場再脫手,
孫因此
獲利約5千萬元。
而張姓基金經理人,則是在
幫統一投信操作強漢、大滿貫2檔基金時,…
[簡稱(name_with_context)] …意義務及忠實義務,

現在都已經被統一投信解職。

檢調追查,孫姓基金經理人,涉嫌在勞金局委託辦理勞退及勞保金全權委託投資時,
先利用友人的證券帳戶購買遠百股票,等勞動基金進場再脫手,
孫因此
獲利約5千萬元。
而張姓基金經理人,則是在
幫【統一】投信操作強漢、大滿貫2檔基金時,

也用相同手法,自行超前佈署,進場買股等著套利,獲利約3千萬元。
台北地檢署檢察官30日指揮調查局台北市調處,兵分15路搜索,

並依違反《證券投資信託及顧問法》特別背信等罪嫌,

約談孫姓、張姓以及相關案…",wrong,統一投信
collision:1216,1216,統一,M.1642659258.A.73D,2022-01-20 14:14:18,新聞,name_with_context,dense,False,1,[新聞] 1.5萬就能入手！富邦元宇宙ETF 1／24掛牌 上市　臉書、蘋果一網打盡,1,False,True,2650,"[簡稱(name_with_context)] …段,

但透過富邦元宇宙ETF,有機會一起探索未來的科技尖牙股,

將提供給投資人新的投資領域及產業佈局。


心得/評論:                             ※必需填寫滿30字,無意義者板規處分



之前想買757【統一】Fang+(起價20最近跌破50)意外被這檔00903吸引到,

他募集只有一天不到根本來不及申購,完全是申購後才知道有這檔要上,

新聞說申購規模逾50億,只有一天是不是算蠻厲害?

成分股來頭不小也跟757重疊的不少,這幾天看財經YTR…",wrong,統一投信 ETF(757)
collision:1216,1216,統一,M.1710913911.A.81A,2024-03-20 13:51:51,新聞,name_with_context,dense,False,2,[新聞] 00939瀕破發！爆77.3萬張大量　收跌0.53%,1,False,True,636,"[簡稱(name_with_context)] …!爆77.3萬張大量 收跌0.53%

原文連結:
https://finance.ettoday.net/news/2703870
發布時間:2024-03-20 13:42

記者署名:2024-03-20 13:42

原文內容:

【統一】台灣高息動能(00939)今(20)日掛牌,上演多空對決戲碼,成交量爆出77萬3212
張大量,是今日台股成交王,
終場以下跌0.08或0.53%、15.03元作收,瀕臨跌破15元發行
價。
00939今日股價在早盤開盤約半小時來到今日最高…",wrong,統一投信 ETF(00939)
collision:1216,1216,統一,M.1596510421.A.BAC,2020-08-04 11:07:01,標的,name_with_context,dense,False,1,[標的] MELI,1,False,True,1813,"[簡稱(name_with_context)] …PDD能夠
超越這個數字。同時, 在LatAm Ex-Brazil, MELI今年預估的增長速度也很驚人, 阿根廷
和墨西哥的增長都超過50%。


此外, 在最近一次的管理層電話會議上也指出, 他們將開始改變他們的收費定價結構, 之
前的【統一】費率已經開始無法滿足更精細化的管理, 各品類的收費標準也會更精準。這項推
出後, 應該能進一步增加他們的營收。但我覺得接下來幾年持續推升MELI股價的要素還是
來自於本身的增長, 而非是目前的報表淨利潤/虧損的多寡。


MELI還有一塊收…",wrong,形容詞：統一費率
collision:1216,1216,統一,M.1712488999.A.A9F,2024-04-07 19:23:19,新聞,name_with_context,dense,False,1,[新聞] ETF破發》自營商倒貨？券商：幫忙造市,2,False,True,1001,"[簡稱(name_with_context)] …忙造市

原文連結:
https://ec.ltn.com.tw/article/paper/1639515
發布時間:

2024/04/07 05:30

記者署名:

記者張慧雯

原文內容:

〔記者張慧雯/台北報導〕造市變成倒貨?【統一】台灣高息動能ETF(指數型股票基金)三
月廿日掛牌,不少財經網紅及投資人質疑,自營商連續五個交易日出現大賣超,總賣超張
數高達七十二萬五千多張,導致該檔ETF「破發」(跌破發行價),大喊「都是自營商倒
貨、自營商吃ETF豆腐」。對此,券商只…
[簡稱(name_with_context)] …連續五個交易日出現大賣超,總賣超張
數高達七十二萬五千多張,導致該檔ETF「破發」(跌破發行價),大喊「都是自營商倒
貨、自營商吃ETF豆腐」。對此,券商只能「啞巴吃黃蓮」,大嘆實際上並非如此。

自營商賣超越多 申購人數越多
事實上,不僅【統一】台灣高息動能ETF(00939)出現自營商賣超,稍後掛牌的元大台灣價值
高息ETF(00940)同樣出現自營商賣超。對此,券商表示,「這些都是幫忙造市,自營商
賣超越多,意味著申購人數越多」。

券商說明,ETF交易運作可分為初級市場與次級…",wrong,統一投信 ETF
collision:1216,1216,統一,M.1580657108.A.DE5,2020-02-02 23:25:08,新聞,name_with_context,dense,False,1,Re: [新聞] 陸股開盤恐重挫 法人：台股已反映應相對,1,False,True,2193,"[簡稱(name_with_context)] …整理。個股要先避開觀光百貨類股,製造業、電子業中勞力密集且
: 在
: : 中國有廠房或供應鏈關連者,要注意是否因疫情造成供應鏈的斷鏈危機;生技製藥等防
: 疫
: : 相關類股,以及遊戲、網購等宅經濟概念股,可能成為資金避風港。
: : 【統一】證券指出,美股科技大廠財報表現強勁,國際資金仍充沛,且台股企業獲利展望優
: 質
: : ,短期震盪不應隨之起舞,靜待修正整理後仍可望展開新一波行情。
: : 3.心得/評論:現在大概先看陸股狀況,開工疫情沒擴大大概各國股票會比較穩定
:…",wrong,統一證券
collision:1216,1216,統一,M.1582547651.A.E82,2020-02-24 20:34:11,標的,name_with_context,dense,False,2,Re: [標的] 2330 台積電 空,1,False,True,416,"[簡稱(name_with_context)] …Re: [標的] 2330 台積電 空
ptt散戶真的反指標= =

明天開始要大賺囉

還好停損有設遠一點

目標停利價250不變

希望推文散戶繼續不看好250
※ 引述《dalyadam (【統一】獅加油)》之銘言:
: 1. 標的:2330 台積電
: 2. 分類:多/空/請益/心得
: 空
: 3. 分析/正文:
: 市場盛傳美國爸爸要求台積電停止供貨給華為
: 華為佔了台積電20%產能
: 如果真的停了那是很大的利空
: 加上今…",wrong,統一獅（作者暱稱）
collision:1216,1216,統一,M.1658100796.A.654,2022-07-18 07:33:16,新聞,name_with_context,dense,False,2,[新聞] 國安撐盤、美股強漲 台股蓄勢戰萬五,1,False,True,1391,"[簡稱(name_with_context)] …美費半指數連三漲,有利半導體族群止跌回穩;

此外,台股今年來高達365檔跌幅逾三成,

包括兆遠、宏觀、華擎、撼訊、德宏及綠河-KY等跌幅更逾六成,

顯示
短期賣壓已宣洩,在Fed將於27日宣布升息前的空窗期,台股將呈現跌深反彈走勢。
【統一】投顧董事長黎方國
表示,11日國安基金例會宣布不進場,12日台股再跌389點

且創13,928點波段新低指數,12日盤後國安基金臨時會決議授權進場,

旋即帶動13日強勢反彈大漲374.06點,14、15日連兩天又震盪走高各上揚113.8…",wrong,統一投顧
collision:1216,1216,統一,M.1501735910.A.2A9,2017-08-03 12:51:50,新聞,name_with_context,dense,False,1,[新聞] 統一證發布重訊 執行停損單、損失約2千萬 已刪文,4,False,True,554,"[簡稱(name_with_context)] …[新聞] 【統一】證發布重訊 執行停損單、損失約2千萬 已刪文
1.原文連結:
http://news.ltn.com.tw/news/business/breakingnews/2151777
2.原文內容:
〔記者陳永吉/台北報導〕統一證券(2855)中…
[簡稱(name_with_context)] …[新聞] 統一證發布重訊 執行停損單、損失約2千萬 已刪文
1.原文連結:
http://news.ltn.com.tw/news/business/breakingnews/2151777
2.原文內容:
〔記者陳永吉/台北報導〕【統一】證券(2855)中午發布重大訊息指出,
今天早上的期貨自
營部門錯帳事件,是因執行停損單導致,所造成損失約2082萬元,不是外傳的6千萬或8千
萬元。
統一證券表示,今日上午8點45分24秒至8點45分25秒間,台指期貨報價由10328點降…
[簡稱(name_with_context)] …/breakingnews/2151777
2.原文內容:
〔記者陳永吉/台北報導〕統一證券(2855)中午發布重大訊息指出,
今天早上的期貨自
營部門錯帳事件,是因執行停損單導致,所造成損失約2082萬元,不是外傳的6千萬或8千
萬元。
【統一】證券表示,今日上午8點45分24秒至8點45分25秒間,台指期貨報價由10328點降至
10274點,再降至9408點。
因市場價格降至10274點,程式交易訊號落入風控停損區間,系
統自動依市場狀況送出停損單,當時市場價格已在10274點…",wrong,統一證券(2855)
collision:1216,1216,統一,M.1536679179.A.DD1,2018-09-11 23:19:39,新聞,name_with_context,dense,False,3,[新聞] 台積電爆萬張鉅額交易 法人這麼解讀 已刪文,1,False,True,1180,"[簡稱(name_with_context)] …元、261.8元、260.34元等
價格成交的交易,並以260.34元成交者最多、有7,319張;低於收盤價的六筆交易中,最
低是259.29元,折價約0.2%。

合計上述九筆高於收盤價的交易,共成交8,511張,占鉅額交易逾80%。

【統一】投顧董事長黎方國表示,綜合台積電盤中與盤後交易狀況,應該解讀台積電是短線拉
回,中長期無虞。因此股價表現雖然趨弱,卻有很多法人眼睛亮了,趕緊借道鉅額交易卡
位,且最高成交價超過267元,直逼今年最高的268元。

黎方國指出,台積電上半年弱…",wrong,統一投顧
collision:1216,1216,統一,M.1667609687.A.417,2022-11-05 08:54:47,請益,name_with_context,dense,False,1,Re: [請益] 存股獲利的迷思,1,False,True,1712,"[簡稱(name_with_context)] …而且有些還蠻有名的
(不過通常這種公司對員工都不錯,建議當他的員工不要當股東)
村姑就是要買長期獲利且配發率穩定之公司
例如每年都配發盈餘70%上下而且都有填息股更好
以上心得,供參,FYI
※ 引述《a492460167》之銘言:
: 我【統一】再回一篇好了
: 假設今天多年前兆豐買在28元
: 隔年漲到30元,且配1.7元股利你可以說賺2元價差,及1.7元股利。
: 若您認同這年賺3.7元,那你的計算基礎就不可以,再認為自己的持股成本是配息後的(2
: 8-1.7)元。
: 因為…",wrong,動詞：我統一再回一篇
collision:1216,1216,統一,M.1606915543.A.9B8,2020-12-02 21:25:43,其他,name_with_context,dense,False,2,[徵文] 8000出清持股 空手到14000,1,False,True,445,"[簡稱(name_with_context)] …不少金融股,
像是玉山中信第一台新兆豐元大合庫......
另外還買了一張中鋼領紀念品
記得領過雨傘、肥皂、水杯(有一年好像是一卡通忘了領)

前兩年也跟著版上買過長榮海(後來賠本出清掉)、
新光金(後來賠本出清掉),
自己看eps很高買了【統一】證結果配很爛(後來賠本出清掉)等等

近兩年則都是慢慢買金融股和特別股為主。
結果今年初股市開始緩跌
我原本想說「一張不賣奇蹟自來」
隨著指數逐漸走低,心情也像K線圖一樣上上下下,不知該加碼還是出清

後來三月多時表哥(就是前文中提到舅舅的…",wrong,統一證
collision:1216,1216,統一,M.1604115997.A.7A0,2020-10-31 11:46:37,新聞,name_with_context,dense,False,1,[新聞] 美大選後不確定因素消除 台股走勢會這樣,1,False,True,694,"[簡稱(name_with_context)] …ly/2HJSOYp
2.原文內容:
近期盤勢連續拉回整理,30日再收低,加權指數月K線連三黑,櫃買指數月K線連兩黑,投資專家看大盤月K線已連四個月留上影線,顯示上檔壓力大,下周美大選結果塵埃落定後,將有利買盤進場,蓄勢再挑戰萬三關卡。

【統一】投顧董事長黎方國表示,本周連續走弱且跌破月線及季線,市場聚焦11月3日美國大
選,以及歐美疫情再起,對於後者,目前全球累計確診4,500多萬例,前500萬例致死率達
6.8%,但後500萬例致死率僅1.44%,醫療照護對疫情承受度明顯提升。…",wrong,統一投顧
collision:1216,1216,統一,M.1600841689.A.58F,2020-09-23 14:14:49,新聞,name_with_context,dense,False,11,[新聞] 大咖落跑 散戶多殺多 台股跌破12700,1,False,True,964,"[簡稱(name_with_context)] …使台股
短多欲振乏力;在內、外資法人同步調節權王台積電、傳產與金融等重量級權股下,使盤
勢開低殺低,極短線呈現散戶多殺多窘境,加權指數連續向下跌破10日線、月線與12700
點。

周二重量級集團股站在多方者,僅低價群創、台玻兩檔力守榮面,【統一】、長榮與友達等穩
平盤,餘多臉色鐵青。

包括鴻海、股王大立光、台塑四寶、台泥、亞泥、國泰金、富邦金、兆豐金、中信金、中
鋼、中華電、南亞科、日月光投控、聯電、長榮航、仁寶、華航、廣達、和碩、遠東新、
台達電、聯發科、台灣大及第一金等,都走…",correct,
collision:1216,1216,統一,M.1553009569.A.6A1,2019-03-19 23:32:49,標的,name_with_context,dense,False,1,Re: [標的] 2027 大成鋼,1,False,True,1049,"[簡稱(name_with_context)] …: 籌碼面:
: 公司分點接法人垃圾接好久,明顯不給跌,搭配均線看,這裡很適合上攻,不拉抬說不
過
: 去。
: 大戶持股沒有明顯變化,不過可疑的公司分點本來就很多所以中性看待,散戶持股一直
都
: 不高。
對應最近新聞就是大國鋼買的,分點【統一】台南,買了10000多張,基本上這些相當於不再
流通了。
應該主要從台灣匯立、小摩收來的,所以這兩個開始轉買會漲。
: 法人今天小買,看起來是在試車,測一下拉不拉得動,公司方看起來也很配合,之後往
下
: 洗一點再衝的機會很大。
洗盤幅度超…",wrong,統一證券台南分點
collision:1301,1301,台塑,M.1486782780.A.F86,2017-02-11 11:13:00,心得,name_with_context,dense,False,4,[心得] 以股養老是否可考慮開辦? 已刪文,1,False,True,640,"[簡稱(name_with_context)] …不要繼承,除此之外,若股票下跌幅度逼近貸款額度,
可隨時暫停以股養老的業務.

由於股票有一定風險,因此以股養老的標的不會超過20檔,且貸款額度只能40-60%,
股本,成交量也要夠大,業績必須優良,波動風險必須低,中華電,台積電,鴻海,
【台塑】四寶,富邦國泰金應可以當成推動時的優先標的,股票比房產更容易變現,
也更靈活,政府著實可以考慮這一塊順便活絡市場.







--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 36.226.174.36
※ 文章網址:
htt…",correct,
collision:1301,1301,台塑,M.1622834186.A.2BC,2021-06-05 03:16:26,新聞,name_with_context,dense,False,1,[新聞] 台塑麥寮 設快篩站,1,False,True,893,"[簡稱(name_with_context)] …寮 設快篩站

2021-06-05 00:45 經濟日報 / 記者曾仁凱、宋健生/台北報導

京元電竹南廠爆發移工群聚染疫事件,昨(4)日也傳出台塑麥寮六輕行政大樓一名近期
離職的約聘女員工,被家人傳染確診,公司第一時間對有接觸史的十多名【台塑】麥寮員工造
冊並居家隔離。西部半導體廊道緊張,台中大肚山沿線的機械產業更是全面戒備,強調只
要政府一開放,就會採購快篩試劑自主快篩,避免群聚感染。

昨天網路上流傳有台塑麥寮員工截圖,通訊軟體LINE的對話框中顯示要求某棟宿舍某層樓
住宿人…",correct,
